"","FXE","EWJ","GLD","QQQ","SPY","SHV","DBA","USO","XBI","ILF","EPP","FEZ","Mkt.RF","SMB","HML","RF"
"2009-04-21",0.370403097621561,3.02161730242234,-0.173887251542956,3.51725805070412,4.9234883249087,-0.0457031966243501,6.06844150790669,1.01837349876866,1.14412868346144,7.92294887236709,7.36043753077379,6.76030979718851,2.19,0.75,3.14,0.001
"2009-04-22",0.992918725514801,0.895722466706161,1.42110136288527,0.770910040321552,-1.54061972115712,0.0457114869460798,0,0.0922086722109886,-2.44878617486754,-1.57127871373887,-4.23450016177008,-1.12619846331849,-0.61,1.59,-1.2,0.001
"2009-04-23",2.8506167624281,1.4876571576927,4.09523374096706,2.45938670958655,2.47417879876692,0.0228626418811282,3.74257003076336,4.97731336422225,0.690066096798205,4.56751111386828,7.943810956629,5.74313693715,0.66,-1.9,0.24,0.001
"2009-04-24",2.01338283455686,3.84499015871175,2.61080504693224,4.41431830898144,3.80780272416191,-0.159977350857359,1.53659767743488,9.21951700384064,3.89989712937955,5.00376938328157,3.15468181047033,7.23155795024503,1.77,0.85,0.09,0.001
"2009-04-27",-3.9758460093902,-0.582587816342563,-1.99420135985062,0.299283760655229,-2.38436296014845,0.0229487535501619,-4.58182331300009,-7.15017092322887,2.03311629441399,-11.1662369207226,-7.78909898714899,-5.70654636217023,-0.95,-0.36,-1.79,0.001
"2009-04-28",2.08740077879649,-4.08804525866848,-3.56724521812728,-1.8677908807216,-0.792645017211101,0.0227968942980279,-0.518522658618305,-2.06409808611153,1.45670347566914,1.77034555523838,-3.49873931585897,-1.26929220640934,-0.21,0.91,0.13,0.001
"2009-04-29",2.05118839058558,2.07770993583998,1.66564676923075,3.462357844903,5.35982625544125,0.137068505201555,6.33898565253454,6.42440851313633,5.06892659436875,12.2176528514609,10.9315452603647,7.73936907880825,2.41,0.77,1.28,0.001
"2009-04-30",-0.380231628148204,-1.47197910954917,-3.02412831372966,2.52432839504526,0.0865129003704147,-0.0227456350695563,4.3587960587586,0.617643760813102,-4.80517430073139,-2.01197313110959,3.2165791655997,3.13560549666453,-0.04,-0.29,-0.67,0.001
"2009-05-01",0.668474354170667,3.84957324251599,-0.92402890766688,0.661750960886648,1.35473058096674,-0.141779200228349,8.17082854041385,8.71395210005964,-1.50298200451164,8.61968633057224,0.725988072178869,2.03755012394185,0.45,-0.48,-0.22,0
"2009-05-04",2.62149421967495,6.70839666227137,4.89799331447938,4.98566748763653,8.5730752551422,-0.0227801359828396,-2.31636437595854,7.99728718779116,3.07996123907474,14.9533779592873,15.5634477713389,10.2675290942717,3.36,-0.49,3.17,0
"2009-05-05",-1.57927729139178,-0.852334728552132,-1.10875168218358,-0.215612889461628,-0.859669871389297,-0.0457657424537117,-1.46116359090092,-3.38088907691246,1.49376040111664,0.385608460417979,-2.13053539500315,-3.573455939952,-0.27,0.19,-0.23,0
"2009-05-06",0.151377940484737,5.9863877899151,3.68362891784704,0.0719325090909148,4.36840552394648,0.0229336908525451,3.33127845210566,10.6985128196332,-1.97995553456482,6.93157227404587,8.85256966651437,6.22522845431382,1.45,-2.14,2.61,0
"2009-05-07",1.07773219415266,-5.84747798510622,-0.281435645728876,-5.89894045920984,-3.50082745354625,-0.0229316039227232,0.96698708094211,0.481065029581093,2.88257650712451,-6.52115755180098,-2.82304476426288,-3.99883117313807,-1.42,-0.7,-0.89,0
"2009-05-08",4.49965593323093,10.2624536951526,1.52146968869698,0.147321394891974,5.8798355896179,-0.0228035253336921,5.49082617572064,8.00255555734006,4.71340260692892,8.46413659749592,10.4125615703427,12.1898544828283,2.48,0.11,3.05,0
"2009-05-11",-0.721362115451562,-2.4652686770743,-0.812183258095661,0.883345251483566,-4.71589417315494,0.0457413553297097,-0.471364891468867,-1.55125227698416,3.12036111906914,-2.45671464285634,-10.8864177993455,-6.40994698096634,-2.01,1.31,-2.48,0
"2009-05-12",0.983172115240233,1.38314555899856,2.83776044513855,-3.08112466548684,-0.745654290941826,0.0228382861941791,1.511235059485,2.65345496061405,-1.80687277366488,-2.63126031762584,1.93849805970888,1.07072283721691,-0.31,-0.88,-1.5,0
"2009-05-13",-0.979351199405777,-4.67686873091427,1.08356947354696,-6.75868321162683,-6.34369925153675,0.0227821954332759,-3.1922681556656,-3.39811909828733,-7.01181092725926,-11.5477989284437,-9.78563537753653,-9.29096803744545,-2.91,-1.49,-1.55,0
"2009-05-14",0.927445323876339,0.280272806681468,-0.165981388340372,2.82382366408586,2.15968524244808,0,5.13510838239076,1.64401139361652,0.440415723894636,5.73276678372302,3.30671199250303,2.84647050013974,1.11,0.47,1.03,0
"2009-05-15",-2.67985863417437,2.52002687254087,1.43953652026295,-0.150973510687467,-2.05672329276835,0.0229470953757186,-8.29438002149889,-8.55557265946425,-4.34195821624698,-4.74888255616131,-3.95096352972708,-4.22220567064007,-1.02,0.63,-1.19,0
"2009-05-18",1.21426025212944,2.21784328476982,-3.275592508719,6.56997670306768,7.1586231094766,-0.0457230678204703,7.13115618657755,11.3520759429411,4.47400330982895,16.027719291573,12.9140779544654,12.5642545101929,3.13,0.25,2.11,0
"2009-05-19",1.48723704291174,-1.64890068247889,1.67330117670096,1.17749690512824,-0.303925225569802,0.0227821954332759,0.0937332069526507,0.616338781390856,0.714332890656421,2.98401362202412,2.98822960769778,2.65113835302346,-0.05,0.28,-1.37,0
"2009-05-20",2.51354325486946,3.3194015659635,3.57388143770759,-0.879112819727302,-1.68693115824866,0.0915060237060931,1.40519643488939,8.30007589928132,0.712296753874767,1.32710682745069,-0.492318550646534,2.47350993377481,-0.48,0.02,-1.17,0
"2009-05-21",2.47041407260814,-3.27624610386958,4.37072624390244,-4.63120824307453,-3.61949494361438,0,1.397423389647,-3.64568754359016,-3.38763794317756,-5.57394081701423,-5.01359796066424,-0.296941388078261,-1.68,-0.12,0.38,0
"2009-05-22",1.79402710087809,0.829863278900725,0.805551514236583,-0.82373529965823,-0.536727143633663,-0.0914728081784993,3.98380199346669,2.41581494254669,-1.43996951065709,3.52499391102785,2.43195591525449,2.37800775009011,-0.15,-0.35,-0.6,0
"2009-05-26",-0.431788186050969,8.27133424871164,-1.04386614882919,9.3917751275834,6.45428585762466,-0.0456142882398387,0.729651310868214,3.06587436797013,7.40844312214083,7.17464242129175,7.97358299157618,5.66872330258003,2.78,1.55,0.66,0
"2009-05-27",-1.42394435209196,-4.80502805951352,-0.833204547073292,-1.73851527745473,-4.49900278197036,0.0456225463349925,0,3.4723046857171,-0.59520880574011,-2.01373238608423,-5.55526380454241,-6.04797627815717,-1.8,0.24,-1.25,0
"2009-05-28",0.706936925923133,-1.63284072875253,2.13033984367063,2.91756591153292,3.51283682994702,0.182921201860146,0.454713133194145,5.53844848511885,0.162726214487596,6.66984486719176,2.14046350621023,4.72126664760606,1.35,-1.39,0.53,0
"2009-05-29",3.56101953268759,4.65652597441398,5.24108402464099,3.10048539217895,4.46235773512564,-0.159858069063316,1.18011911755162,7.5585836320084,2.49341877928355,1.90685288107981,9.79586713322112,3.47587786597539,1.38,0.54,-0.17,0
"2009-06-01",0.431351592811934,4.0341212459559,-1.23116935232337,7.19389525009191,6.10058611228131,0.173911655834718,8.85480537941894,7.13076028307305,1.07349168868307,10.0940059117779,9.03657253094886,6.78567806076328,2.72,1.62,-0.8,0
"2009-06-02",2.90067098845486,0.264718724267781,1.65840897341244,0.346302384901145,0.212772502185848,-0.205724762098469,-2.61866493102955,1.21186465928489,5.02393471995525,-2.29153773108825,1.82055904588602,2.78228473579563,0.29,0.85,-0.2,0
"2009-06-03",-3.0083915968525,-5.55295579109444,-5.09961850249461,-0.760869815752473,-3.18826510536671,0.114327077020249,-9.43786253765444,-9.11247412402827,4.6637920311734,-11.2905582614516,-5.49787149669498,-8.18679009820804,-1.39,0.82,-0.82,0
"2009-06-04",0.48072238373302,1.89261056538445,4.85795708683583,2.84412254221242,2.3679832597503,-0.0457253095135348,5.95634536935562,10.0104732,-1.80077034711915,5.91006742506288,0.153952094094959,2.77321037130255,1.18,0.12,1.24,0
"2009-06-05",-3.78534710539573,-2.95207037471327,-6.59919971113375,0.27429081008326,0.0532832777685365,-0.0913542992929807,-1.79038619564377,-1.93895670379584,-1.0882065640124,-0.90438711574693,-0.538577155269107,-4.501235081129,-0.19,0.16,-0.61,0
"2009-06-08",-1.08250726512863,1.35780782635151,-0.40337479888353,-0.753782070073489,-1.03944137946147,-0.091687011402355,-3.60645955987557,0.943311258958071,-2.49811455416528,-2.23454515735171,-3.23870680660485,-1.79034454954379,-0.2,-1,0.6,0
"2009-06-09",3.08047283605252,2.16071704519662,0.72724465000523,1.92423121324336,1.28466640214825,0.0686686908265063,2.92706154499103,4.36333055892613,1.26155520596986,1.97265765531617,2.65592893043545,4.0389383118488,0.49,0.34,-0.24,0
"2009-06-10",-1.50375640290611,0.267821568075609,0.0805685584446745,-0.886572222505808,-0.639087344996042,0.137223837714156,-2.80301591527607,5.14691460007876,-1.41218809258888,0.97865177665751,4.32883265202447,-1.70374736654892,-0.35,-0.34,-0.46,0
"2009-06-11",2.03500326334753,4.28027169470108,-0.429586699024222,0,1.12120230505578,0,1.0057928895325,4.59121740469534,3.36627555464865,6.68469855600359,5.47165236965703,3.35913079296492,0.63,-0.24,0.35,0
"2009-06-12",-1.9115363813686,-0.263044443350076,-4.11483202075233,-1.16349025692195,0.691022051644174,-0.0913264088273198,-3.18756530647164,-1.58770160290007,1.97240875831374,-2.78124069541822,-3.4215256622857,-0.211498111624001,0.03,-0.16,-0.03,0
"2009-06-15",-3.60025960120288,-4.47650176192768,-2.92546388033991,-5.15699284280222,-5.77786533965186,0,-8.57832771478476,-5.81587460172535,-6.79824661030953,-9.19097985361134,-9.80249192480098,-12.2118457808389,-2.38,-0.29,-0.37,0
"2009-06-16",0.675730982663345,-2.68081474591645,2.29594411187585,-2.45673599108556,-3.41788823839678,0.160036300546041,-0.572937120463086,-0.0654344617674638,-0.0529100136653291,-5.12536155574581,-2.90286698966925,-2.81887074098086,-1.33,-0.08,-0.32,0
"2009-06-17",2.05817882284415,2.98057909960662,1.15130529750895,2.41007832079442,-0.24749492329821,0.0228572835202617,1.14851486692626,1.24332901896675,6.61758414820967,-2.39801686658094,-2.38112782364593,-0.150173519411495,-0.08,0.99,-1.02,0
"2009-06-18",-1.04784578822954,-2.1423479667502,-2.01926635667064,-0.491409309499312,1.84419227674991,-0.0228552104725408,-1.5243957466776,0.976729515954836,2.11510841184172,-0.440157233733284,2.40384152979767,1.42631775034454,0.74,-0.67,0.41,0
"2009-06-19",0.99772465170494,4.05147553812711,0.797732247595991,2.70479080583327,0.928834699698966,-0.0228401068176785,-2.77976857804346,-5.70809049065983,1.48351768384614,1.91070405099002,1.66670365318397,2.8694025065238,0.35,0.27,0.17,0
"2009-06-22",-1.46360042761707,-5.58231725416635,-3.72927360763277,-7.52651793239001,-7.55670878303876,-0.0913858867645931,-3.29540293848623,-11.4153358106619,-5.13662270086331,-13.0407990284765,-9.6982784997542,-7.88918316332766,-3.07,-0.34,-0.82,0
"2009-06-23",3.83495465729731,1.63990281074598,1.0576457139646,-0.574761015782294,0.19761971550569,-0.0229437509123016,3.92831460172498,8.06399913103446,-0.986383289987717,4.734206770943,0.728340646808693,3.36723920916357,0.08,-1.13,0.18,0
"2009-06-24",-2.3989891347985,0.543111204230394,1.46898098259964,4.24803364885054,2.17159388169985,0.0457787431673589,-1.25710305918391,-2.15557169926343,3.96113440048137,2.36161392722699,4.67432309096441,2.00912191563968,0.78,0.24,-0.15,0
"2009-06-25",0.885678476473477,5.96131667673474,2.36982240688318,4.95650414601939,5.48072533688698,0.0914303951463079,1.45776260326627,6.52250683970573,7.33765641831532,8.60375340270065,6.06440202752553,4.67677395509953,2.19,0.79,0.01,0
"2009-06-26",1.44095954922057,0.794100261827524,-0.0545904464216035,0.555565604366774,-0.656797466380727,0.0228572835202617,-1.93251098628977,-3.57635277745766,1.64565661409554,2.33532673644499,2.16065492798655,-2.78503159475168,0.04,1.56,0.15,0
"2009-06-29",0.196947413819811,-1.31934565130496,-0.682630830180617,0.554233816023377,2.35984846959816,-0.0685312811281126,-0.0973712678734636,7.79312049223727,-0.148803304645336,1.15694727148704,2.14234112429982,4.03382755253405,0.82,-1.09,0.36,0
"2009-06-30",-0.876871510212299,-1.85683962967421,-2.35463113478236,-0.483960695890986,-2.03884808790296,0.0685499232474038,-4.09121405501677,-4.82232928735111,-0.941667509023895,-1.94336545751047,-2.83236684296728,-2.54702122100568,-0.74,0.25,-0.2,0
"2009-07-01",1.99695707151085,2.93944334603272,3.34415165606492,0.138559567671297,1.04141064400771,-0.052543674961838,2.67345392552678,-3.12260170628391,-3.23396661771535,2.46627075378903,1.3526598214702,4.23787253682634,0.54,1.5,0.19,0.001
"2009-07-02",-2.56561232842748,-5.54709950099673,-3.10942473329825,-5.53849946939341,-6.87795308601488,-0.022899242590535,-6.46656266532931,-9.48531705284713,-7.40883556171126,-7.39915968346871,-9.18086745680001,-8.26112756599749,-2.89,-0.65,-1.09,0.001
"2009-07-06",-0.342012163428093,1.62051009630795,-1.35319995616438,-1.34488051183544,-0.0280198507582399,0,-6.63687117059262,-9.36699135992351,-0.934647435729684,-1.18404012116029,-1.23205236479429,-1.38499309783769,-0.03,-0.89,-0.97,0.001
"2009-07-07",-1.26170315264279,-2.6836041126848,-0.138836003992166,-6.26269362352957,-4.8828799152872,0.0229013236340491,-8.26228726056853,-6.53412384665397,-4.58662765875114,-9.29474321866075,-6.10810223684869,-7.42769870304632,-1.93,0,-0.14,0.001
"2009-07-08",-0.561558900266077,0,-4.0004465659844,1.3136418468219,-0.171780852581288,0.0914055502654615,5.01863600441393,-9.24224776077814,-0.849336690426636,-2.77949237475697,-1.35349302224832,-2.07275472961075,-0.2,-0.59,-1.11,0.001
"2009-07-09",2.75966852552336,0,0.677509376414554,0.43565361712981,0.48683966014205,0,1.15164815105464,1.54744210582931,0.692472375089185,3.27875670961722,4.08231850271036,5.06402868488819,0.35,-0.6,1.25,0.001
"2009-07-10",-1.56247649029882,-2.71265761679721,0.197072948339318,1.08716428119391,-0.600157152717157,-0.0913724076257864,-2.39701370886251,-2.99907967654747,-0.265580354335679,-2.2348187458925,-1.59009246271449,-3.30938923439291,-0.35,0.93,-0.54,0.001
"2009-07-13",0.903523732724573,0.548421608121627,1.71600799919611,4.83497887467584,6.13084120855567,0.0457960310772727,7.04968472336976,-0.077843326510998,2.924647157668,4.19876846902524,1.76864638584959,7.42576166207713,2.43,-0.65,1.8,0.001
"2009-07-14",-1.02629317466639,0,1.73233161697897,0.92056087042472,1.42650717050245,0,-2.14948702693026,-2.0240828321623,-0.105140455946988,0.0764244346737888,7.94562759444093,1.31859317784193,0.59,0.29,0.62,0.001
"2009-07-15",3.05551986154966,2.73614496250603,3.96828551851748,8.46586623095656,7.37006574997502,-0.0229686915978263,-0.103235089059782,10.6733151924378,3.83889451603953,14.7560804088998,11.351344737161,11.5738213795376,2.98,0.54,1.35,0.001
"2009-07-16",0.589438901327742,-1.08258022780442,-0.710307257378745,3.00320723916897,-0.405250867595422,0,-3.20162054248895,0.677622666655831,0.414376012277627,3.10580143554436,1.31899280727668,3.09840450678578,0.94,0.48,-0.16,0.001
"2009-07-17",-0.695051408189337,0,-0.136994516079733,1.34898263756276,2.76048561042152,-0.0228210985087343,2.19675600361437,5.10608033310904,-0.310291837977783,1.07015804362274,-0.0772451017759368,-1.09319772152995,-0.05,-0.23,-0.11,0.001
"2009-07-20",2.21605211221416,3.26197976183855,3.70063905145218,2.41528522586016,2.67723729556226,-0.022899242590535,4.14814933103382,4.34229135349817,2.53720080683536,8.59660522155886,7.79785569663477,5.12344894367075,1.19,0.32,0.34,0.001
"2009-07-21",-0.49597549674745,2.14710381628453,-0.405236968323726,1.72785132294081,1.1655581116152,0.0229013236340491,-4.08097280480283,0.795842076020564,1.7427439261608,-0.755743192241453,0.149694404387233,0.2152537126056,0.31,-0.53,-0.84,0.001
"2009-07-22",0.159660606575821,2.92710115306995,0.838841002002835,2.11212916991557,-0.0527437187447352,0.022823165372644,-2.07406934253144,-0.937587529741942,1.27278183059417,0.964719753332914,-1.2722991733183,1.57670685062809,0.08,0.58,0.39,0.001
"2009-07-23",-0.195101543576146,1.05218254968269,-0.485445195088948,5.56358826304445,5.56479814463198,0,5.75102948295725,7.09450917107295,20.3118947304321,6.72733654072886,6.16843538811012,5.19959983505598,2.37,0.61,1.02,0.001
"2009-07-24",0.35504440006754,1.30975344291127,0.405323860061682,-1.92114777847225,1.03218639114215,-0.0228210985087343,-2.96470020280808,3.02766392430275,4.64071310272323,-0.668617262203578,-0.954620294592441,2.30297760740002,0.38,0.32,0.09,0.001
"2009-07-27",0.390011095382559,-0.521279457633085,0.809321665375358,1.93590635863184,0.745215097145377,0.0457960310772727,1.44826829397186,0.695737745177453,1.42680793746071,1.47485491362586,3.61165347196477,0.553177783062449,0.3,0.11,1,0.001
"2009-07-28",-1.18595492429684,-0.261099326868841,-4.30263045889052,-1.72899897148328,-1.17859778402502,-0.0229686915978263,1.33712610486264,-3.88547212200902,2.4715424394294,-2.13267775767571,1.88919806100921,-1.3799994393152,-0.2,0.26,-0.29,0.001
"2009-07-29",-2.43638210617655,1.8299462626624,-2.489642878193,1.67656346760512,-0.617841356902102,0.0457747066216571,-3.17172325782409,-16.1375643658709,-1.54104121813687,-5.57919404748699,-5.12074841998203,-1.5959683582906,-0.46,-0.12,-0.82,0.001
"2009-07-30",0.48488029263363,2.85472894221523,1.1605429329126,1.47328538788713,2.63227031863766,-0.0457663933548755,7.04606003214214,15.2088459960843,1.64170784527541,6.1866566111451,7.65641462248177,4.11983836841936,1.24,0.28,1.44,0.001
"2009-07-31",3.35157639396626,1.28308638285393,4.75833579704206,-0.764206580759181,0.357576748649986,0.0229707852838697,3.72960487592271,9.37277886078429,-1.72169045323142,0.805080961339544,3.00087830334965,3.36637969419141,0.05,-0.22,1.23,0.001
"2009-08-03",2.83009684758883,4.3404603493855,1.40376285814167,3.76877086770833,4.15702282240331,-0.0962201945314476,9.73433175140049,7.59899947164835,0.684267851516136,10.6337216013225,6.14283434336106,5.28806515761906,1.63,0.05,1.65,0.001
"2009-08-04",-0.209877224179098,-0.251003468467279,2.17448852110937,0,0.652293331420604,0.0229210093073076,-0.669460926579852,0.332299264848681,2.0927933888716,1.21919033379621,-0.551353467095268,1.46089278965515,0.32,0.4,0.8,0.001
"2009-08-05",0.245046821659689,-1.75859758690906,0.266157034220524,-1.9510127392652,-0.725704102503704,0.0458206687662497,-2.39724990194209,1.52646489575766,-4.37674358213076,1.40498165305397,-4.07572026852762,-2.50875491514266,-0.3,-1.13,1.73,0.001
"2009-08-06",-1.01429915964165,-0.253167944365024,-0.478584643158744,-2.21995239486344,-1.30507354769573,0.0458319702036041,-4.55014678494858,0.461778446431057,-6.33664042330748,-3.87398471729126,0.631977937517391,-1.80042241905117,-0.62,-1.01,0.07,0.001
"2009-08-07",-3.23100181398565,-1.01299384253165,-2.26426533328256,3.19954954080749,3.30483516852591,-0.0916276444164007,0.6901423181045,-4.08256456646767,0.753636530705755,3.54750566078528,1.33077029841839,2.75373775777739,1.44,0.97,1.2,0.001
"2009-08-10",-0.604816835552597,0,-2.20415999999998,-1.76926637811068,-0.5229577427027,0.0228649285032176,1.5731670155075,0.401577713084561,-0.234897384319775,0.190829563256545,-2.64753546844403,-2.59115011915285,-0.32,0.49,0.32,0.001
"2009-08-11",0.160519491097148,0,-0.379637877972676,-2.16373371509269,-3.14404328902451,0.0458729570899935,2.2473845306302,-5.68018103872076,-2.35026265856908,-5.91066222204369,-1.68981460773943,-2.55086710790252,-1.25,-0.05,-1.2,0.001
"2009-08-12",1.08689321535472,1.27152769240018,0.434518715006783,3.9154064361896,2.70371758517119,0,3.87392419144635,3.3499582855745,1.75559813334315,3.70964257231336,5.1037397054619,4.40802244587151,1.21,0.45,0.49,0.001
"2009-08-13",1.31297293937995,2.27701864394321,2.08758487641479,1.39062532787094,1.92509071874859,0.0229126744301352,-2.67069997238114,3.03614976048795,-1.31935376883039,2.05244974705987,5.21093746577609,2.66596474016047,0.73,-0.34,1.08,0.001
"2009-08-14",-1.60617882155897,1.00291403489477,-1.93598218164764,-2.89144681878414,-1.93529718090683,0,-5.49502721427274,-11.8000035674604,-2.17889973562003,-3.49908421394345,-4.62885184666432,-2.96787722405639,-0.97,-1.24,-0.25,0.001
"2009-08-17",-1.90072923686778,-6.99303972800752,-3.76644890322581,-7.31265746983089,-6.20056434100503,0.0226137203070018,-4.82908669402409,-3.56701536105379,-4.25260592106615,-7.74202062353559,-6.93452878368283,-10.2108010026231,-2.46,-0.1,-1.66,0.001
"2009-08-18",0.733842806435538,2.0549721222647,1.23784786335718,3.60178498302124,1.99937358465188,0,3.21529123049309,9.50675750975845,1.50667028709847,4.65936673083332,5.06281304809398,2.99100012867774,1.11,0.42,1.22,0.001
"2009-08-19",1.87393744140435,0.764541661260337,1.28655501382916,1.74339350398433,2.21253440316383,-0.0226116912019998,-0.0992113593929383,8.61420384200009,5.12105138661836,1.69909517822705,0.629149118243769,3.29942038658348,0.72,0.45,-0.42,0.001
"2009-08-20",0.442869510677285,3.04834368229571,-0.708100126533018,2.94956928628906,2.59654374484602,0,-3.97006829984001,-2.97482141518033,1.94143287819775,4.80369420311635,0.627582281580704,2.30703628407017,1,-0.06,0.82,0.001
"2009-08-21",1.41472280941971,2.76096836964745,3.76895276153525,3.35916640423674,4.94074600198256,0.0226137203070018,1.81513443891592,3.74622653369192,2.49038581279825,4.33170588419172,0.208634798939804,8.20265605021621,1.83,0.38,0.68,0.001
"2009-08-24",-0.791295943525776,-0.496535765136549,-3.5250561126523,-0.250246899865068,-0.0244640220158758,-0.0226116912019998,2.30273308164757,0.461416092877538,-1.02364972511232,-1.18988661969438,4.03097783820045,1.82329530170509,-0.09,0.06,-0.32,0.001
"2009-08-25",0.40571690680776,1.99013340686377,1.14621525433031,0.751352470040032,0.489548674487168,0.0226137203070018,1.48820094567031,-7.43499449285237,1.30816045847048,-1.51014072272895,-0.205297024626963,2.97378411447327,0.27,0.17,0.69,0.001
"2009-08-26",-1.0919549892739,0.246786019173197,0.0814979283851344,-0.437016623540535,0.0244441370533423,0.068688807851307,1.67670143483957,-1.49150770235611,3.90407018696116,-0.822920768758608,-1.64306030526862,-1.1501027280143,-0.01,0.15,0.09,0.001
"2009-08-27",1.87503010553113,0.739740367332055,1.08632666142552,0.625423304297251,0.561805025639339,-0.114177912630911,0.293961183699374,5.2514241423933,-1.09844755358927,-0.635075833032892,4.13451456291173,3.33781517927021,0.21,-0.14,0.54,0.001
"2009-08-28",-1.01840829881626,-0.245883726789001,1.8388265728334,0.249403296039548,-0.0487747945809497,0.0229126744301352,2.25086552292711,-0.40085752913387,-2.34443798827527,-1.27333177041773,0.881448625506968,-1.773812981646,-0.19,-0.4,0.55,0.001
"2009-08-31",0.61705090710111,-0.492171731204312,-1.26174761068239,-2.55483903433599,-2.24253291682409,0.0913086920848523,1.06696118879844,-10.7732384186578,-1.11357377975985,-6.46320967670061,-2.36465575861519,-1.27591730431754,-0.86,-0.46,-0.62,0.001
"2009-09-01",-2.12798883471409,-3.6987094538189,1.3490363736823,-4.72146130431366,-5.55857944791646,-0.185227015844496,-4.92603306911895,-5.45241856003643,-3.72843144736326,-7.35576621962483,-4.70581885047273,-8.84881806266022,-2.15,0.12,-2.06,0
"2009-09-02",1.01096061131237,0.750844616721498,6.14568677005994,-0.192520162225143,-0.955691952154116,0.205980179826495,-2.26581451508398,-0.643041187368305,-0.709675547282446,1.62377799203208,-0.277969402112322,0.33227256959468,-0.28,0.11,-0.68,0
"2009-09-03",-0.370945674397709,-0.748614089502827,3.32715705734154,1.66927320773919,2.09538404649761,0,-3.77751839585289,1.00283893545454,0.189775391330047,4.57073476049377,3.47879321373406,1.79190714614046,0.93,0.01,1.11,0
"2009-09-04",0.919951500399123,-0.500387850329923,0.180997334096031,5.42145244166541,3.53026272541468,-0.0229372066723537,-8.17460027063445,-1.35559608830406,4.78786296644971,5.47966222046825,4.73524600228176,5.7333010513414,1.31,0.23,0.26,0
"2009-09-08",3.40209531286267,2.25672118112563,-0.258379455125384,2.37271802719791,2.17287856269245,-0.068560359442571,-0.625830651035986,12.9837562024843,-0.37219368910504,7.62461939182896,7.54450662562836,4.18811270251496,0.88,0.19,0.06,0
"2009-09-09",0.991327777287831,0.994035444173897,-0.905260145745699,2.1648672746875,1.93387030230116,0.068579017387342,0.522825741322924,0,2.14310606665403,-1.25437424409595,0.719422020721074,5.133813459078,0.9,0.81,0.7,0
"2009-09-10",0.571701756073423,2.97058055607445,1.60938130182569,2.39187891807722,2.57517293674268,-0.0456382331153917,5.73912249496926,2.93340733712601,2.54079928549496,4.97954438597148,3.39127027555693,1.86351732727999,1.08,0.46,0.92,0
"2009-09-11",-0.0863694931911348,-0.24472788592823,2.78567566383858,0.242957791393304,-0.0481030434271028,0.091516228028775,-2.14252512367535,-10.4522288268332,1.41773062508032,0,-1.02964737573466,-0.493311410747637,-0.1,0.13,-0.08,0
"2009-09-14",0.6742735229838,-0.979545385974297,-2.09192146276497,0.971073515684471,1.22669446092058,-0.0685282670908398,1.74928469797981,-0.773873749119707,2.63776474589042,1.1124934956407,-1.55076335448157,1.85335331187148,0.65,0.06,0.64,0
"2009-09-15",0.931271952797078,-1.96688753757238,2.41813759103857,0.786095839365845,1.05325824577691,0.0226813588456832,6.74454622226344,6.98628999196312,-0.134959080072355,3.69240125751434,0.260084994473957,1.28791384776382,0.44,0.56,0.55,0
"2009-09-16",0.893392354590299,1.23898270122109,2.57351363855382,3.676548550369,3.81383123112658,-0.0226793175848081,1.29384303494709,5.01253052426708,1.93637533343242,6.06491589737971,9.28768368621142,5.24744376625136,1.55,0.38,1.3,0
"2009-09-17",0.102805178400127,-2.46575806054084,-1.43771404513206,-0.059284373547787,-0.375749260206999,0.0226813588456832,-4.65384362658022,0.40396330213756,1.34068170388339,-2.01359058058996,-2.38028289477543,-1.49429040350026,-0.3,-0.03,-0.27,0
"2009-09-18",-0.547687015814501,1.24501934416503,-1.69961247028838,0.422195735353461,0.160695466000824,0,-4.33787806129069,-2.48708159398484,-3.28951778209829,0.835798119499487,-0.822179713951458,0.898032719305624,0.23,0.13,-0.17,0
"2009-09-21",-0.445918633780976,-2.47791182017768,-0.791722363265909,0.771882512321522,-0.637609549498687,-0.0456382331153917,-1.02647428203878,-8.62177004847769,1.66645714645429,-2.38009291515918,-2.41084607690995,-2.04201117415573,-0.27,-0.16,-0.64,0
"2009-09-22",2.09613692204105,3.25333274269727,3.356234654776,0.473510911864764,1.46772646854581,0.045646499883656,3.19510495068594,7.94310359594576,-4.38486419842582,4.14487138772606,5.18868041947807,3.39080398401074,0.66,-0.08,1.49,0
"2009-09-23",-1.00530809927165,-2.71771220846951,-2.12379849751781,-1.18171728607054,-2.09463519755072,0,-1.22135116689448,-12.6068035912223,-4.00719172248863,-4.4915118039637,-1.31809057343789,-3.34578454134238,-1,0.14,-0.91,0
"2009-09-24",-1.48843649870233,0.249813692348676,-3.26378368382505,-2.25571656918448,-2.77679599156435,-0.0226793175848081,-0.409075313879553,-8.32109191969174,-4.30341742420268,-4.69348572242428,-3.65949487997378,-3.57219191656325,-1.07,-0.61,-1.33,0
"2009-09-25",0.223708559879294,-1.99601391685127,-1.42081754728394,-2.21637065055331,-1.34387347878981,-0.0229609819567814,1.63903541936876,0.222540027136422,-0.282424433494239,1.04240311231985,1.53651346656234,-0.552791259438547,-0.64,0.19,-0.52,0
"2009-09-28",-1.03162981940243,2.01194994898693,0.129904701030938,4.29079226358958,4.51163537654942,-0.0229262783701821,3.86753192573875,3.77998795588237,4.71291967785748,5.86187422495364,3.37272488692576,5.66295235874766,1.79,0.35,1.1,0
